x,z,ue
3.971596361895e-02,4.228668394436e-02,0.000000000000e+00
4.184885467084e-02,4.337885179673e-02,4.121703627493e-02
4.403534384305e-02,4.447009104764e-02,7.051849954365e-02
4.627522384043e-02,4.556007181239e-02,9.873577699363e-02
4.856827989532e-02,4.664846025181e-02,1.259278316179e-01
5.091428974338e-02,4.773491879706e-02,1.521496250766e-01
5.331302360138e-02,4.881910637641e-02,1.774524070432e-01
5.576424414692e-02,4.990067864424e-02,2.018839851193e-01
5.826770650042e-02,5.097928821166e-02,2.254889759476e-01
6.082315820920e-02,5.205458487888e-02,2.483090383351e-01
6.343033923396e-02,5.312621586899e-02,2.703830893176e-01
6.608898193770e-02,5.419382606287e-02,2.917475041518e-01
6.879881107709e-02,5.525705823527e-02,3.124363012507e-01
7.155954379646e-02,5.631555329162e-02,3.324813130694e-01
7.437088962450e-02,5.736895050555e-02,3.519123439288e-01
7.723255047367e-02,5.841688775678e-02,3.707573157258e-01
8.014422064247e-02,5.945900176932e-02,3.890424024351e-01
8.310558682064e-02,6.049492834969e-02,4.067921542564e-01
8.611632809730e-02,6.152430262505e-02,4.240296122117e-01
8.917611597215e-02,6.254675928092e-02,4.407764139394e-01
9.228461436979e-02,6.356193279841e-02,4.570528913836e-01
9.544147965716e-02,6.456945769080e-02,4.728781610241e-01
9.864636066421e-02,6.556896873909e-02,4.882702072433e-01
1.018988987078e-01,6.656010122661e-02,5.032459593818e-01
1.051987276191e-01,6.754249117224e-02,5.178213629880e-01
1.085454737738e-01,6.851577556223e-02,5.320114457289e-01
1.119387561262e-01,6.947959258044e-02,5.458303783895e-01
1.153781862468e-01,7.043358183664e-02,5.592915313528e-01
1.188633683624e-01,7.137738459300e-02,5.724075269223e-01
1.223938994010e-01,7.231064398829e-02,5.851902878138e-01
1.259693690386e-01,7.323300525987e-02,5.976510821224e-01
1.295893597508e-01,7.414411596313e-02,6.098005650380e-01
1.332534468672e-01,7.504362618832e-02,6.216488175653e-01
1.369611986291e-01,7.593118877462e-02,6.332053824788e-01
1.407121762509e-01,7.680645952121e-02,6.444792977262e-01
1.445059339852e-01,7.766909739532e-02,6.554791274741e-01
1.483420191902e-01,7.851876473697e-02,6.662129909739e-01
1.522199724023e-01,7.935512746038e-02,6.766885894123e-01
1.561393274099e-01,8.017785525189e-02,6.869132308933e-01
1.600996113322e-01,8.098662176424e-02,6.968938536909e-01
1.641003447007e-01,8.178110480704e-02,7.066370478954e-01
1.681410415431e-01,8.256098653346e-02,7.161490755696e-01
1.722212094720e-01,8.332595362283e-02,7.254358895177e-01
1.763403497752e-01,8.407569745921e-02,7.345031507647e-01
1.804979575100e-01,8.480991430572e-02,7.433562448311e-01
1.846935215997e-01,8.552830547460e-02,7.520002968859e-01
1.889265249340e-01,8.623057749285e-02,7.604401858477e-01
1.931964444712e-01,8.691644226341e-02,7.686805575009e-01
1.975027513440e-01,8.758561722178e-02,7.767258366872e-01
2.018449109673e-01,8.823782548797e-02,7.845802386265e-01
2.062223831492e-01,8.887279601382e-02,7.922477794137e-01
2.106346222039e-01,8.949026372546e-02,7.997322857366e-01
2.150810770677e-01,9.008996966101e-02,8.070374038519e-01
2.195611914166e-01,9.067166110343e-02,8.141666078510e-01
2.240744037865e-01,9.123509170830e-02,8.211232072445e-01
2.286201476959e-01,9.178002162687e-02,8.279103538875e-01
2.331978517694e-01,9.230621762386e-02,8.345310482613e-01
2.378069398647e-01,9.281345319048e-02,8.409881451252e-01
2.424468311999e-01,9.330150865220e-02,8.472843585404e-01
2.471169404835e-01,9.377017127159e-02,8.534222662672e-01
2.518166780456e-01,9.421923534607e-02,8.594043135230e-01
2.565454499707e-01,9.464850230050e-02,8.652328160855e-01
2.613026582314e-01,9.505778077485e-02,8.709099627089e-01
2.660877008237e-01,9.544688670663e-02,8.764378168142e-01
2.708999719037e-01,9.581564340843e-02,8.818183173953e-01
2.757388619245e-01,9.616388164034e-02,8.870532790644e-01
2.806037577749e-01,9.649143967735e-02,8.921443911383e-01
2.854940429176e-01,9.679816337182e-02,8.970932156353e-01
2.904090975298e-01,9.708390621099e-02,9.019011840140e-01
2.953482986423e-01,9.734852936960e-02,9.065695924345e-01
3.003110202808e-01,9.759190175760e-02,9.110995952579e-01
3.052966336061e-01,9.781390006311e-02,9.154921964067e-01
3.103045070555e-01,9.801440879061e-02,9.197482380930e-01
3.153340064835e-01,9.819332029442e-02,9.238683862494e-01
3.203844953030e-01,9.835053480759e-02,9.278531117680e-01
3.254553346255e-01,9.848596046614e-02,9.317026663182e-01
3.305458834026e-01,9.859951332894e-02,9.354170510298e-01
3.356554985650e-01,9.869111739306e-02,9.389959756096e-01
3.407835351627e-01,9.876070460485e-02,9.424388043605e-01
3.459293465042e-01,9.880821486675e-02,9.457444838555e-01
3.510922842941e-01,9.883359603992e-02,9.489114442405e-01
3.562716987714e-01,9.883680394283e-02,9.519374614834e-01
3.614669388453e-01,9.881780234584e-02,9.548194597601e-01
3.666773522319e-01,9.877656296186e-02,9.575532182882e-01
3.719022855878e-01,9.871306543334e-02,9.601329181425e-01
3.771410846440e-01,9.862729731541e-02,9.625504053711e-01
3.823930943383e-01,9.851925405552e-02,9.647939165034e-01
3.876576589457e-01,9.838893896962e-02,9.668457050678e-01
3.929341222084e-01,9.823636321488e-02,9.686757554967e-01
3.982218274637e-01,9.806154575915e-02,9.702898901937e-01
4.034651255633e-01,9.786620686049e-02,9.713162800889e-01
4.086908900813e-01,9.765595308474e-02,9.720366316016e-01
4.139263835599e-01,9.743130077559e-02,9.730904761102e-01
4.191709979587e-01,9.719233818534e-02,9.743446592168e-01
4.244241247389e-01,9.693915752626e-02,9.756767598753e-01
4.296851549483e-01,9.667185490734e-02,9.770443085807e-01
4.349534793046e-01,9.639053027057e-02,9.784248538064e-01
4.402284882792e-01,9.609528732680e-02,9.798046698377e-01
4.455095721795e-01,9.578623349135e-02,9.811746623862e-01
4.507961212306e-01,9.546347981942e-02,9.825284906701e-01
4.560875256565e-01,9.512714094143e-02,9.838615795109e-01
4.613831757602e-01,9.477733499830e-02,9.851705491843e-01
4.666824620031e-01,9.441418357686e-02,9.864528633339e-01
4.719847750839e-01,9.403781164542e-02,9.877065999506e-01
4.772895060168e-01,9.364834748953e-02,9.889302961147e-01
4.825960462081e-01,9.324592264815e-02,9.901228391260e-01
4.879037875330e-01,9.283067185012e-02,9.912833879787e-01
4.932121224114e-01,9.240273295117e-02,9.924113153528e-01
4.985204438824e-01,9.196224687140e-02,9.935061638721e-01
5.038281456787e-01,9.150935753339e-02,9.945676125279e-01
5.091346223000e-01,9.104421180095e-02,9.955954505039e-01
5.144392690856e-01,9.056695941856e-02,9.965895564890e-01
5.197414822860e-01,9.007775295159e-02,9.975498821330e-01
5.250406591347e-01,8.957674772734e-02,9.984764386736e-01
5.303361979179e-01,8.906410177683e-02,9.993692860259e-01
5.356274980449e-01,8.853997577763e-02,1.000228523809e+00
5.409139601164e-01,8.800453299748e-02,1.001054283907e+00
5.461949859935e-01,8.745793923889e-02,1.001846724274e+00
5.514699788650e-01,8.690036278479e-02,1.002606023725e+00
5.567383433143e-01,8.633197434510e-02,1.003332377563e+00
5.619994853858e-01,8.575294700433e-02,1.004025993858e+00
5.672528126507e-01,8.516345617027e-02,1.004687090303e+00
5.724977342718e-01,8.456367952366e-02,1.005315891525e+00
5.777336610678e-01,8.395379696895e-02,1.005912626783e+00
5.829600055775e-01,8.333399058610e-02,1.006477528008e+00
5.881761821227e-01,8.270444458342e-02,1.007010828109e+00
5.933816068707e-01,8.206534525150e-02,1.007512759523e+00
5.985756978967e-01,8.141688091813e-02,1.007983552971e+00
6.037578752448e-01,8.075924190426e-02,1.008423436380e+00
6.089275609895e-01,8.009262048099e-02,1.008832633966e+00
6.140841792955e-01,7.941721082753e-02,1.009211365437e+00
6.192271564781e-01,7.873320899011e-02,1.009559845317e+00
6.243559210622e-01,7.804081284185e-02,1.009878282363e+00
6.294699038413e-01,7.734022204357e-02,1.010166879071e+00
6.345685379358e-01,7.663163800536e-02,1.010425831255e+00
6.396512588510e-01,7.591526384917e-02,1.010655327692e+00
6.447175045345e-01,7.519130437198e-02,1.010855549823e+00
6.497667154330e-01,7.445996600994e-02,1.011026671510e+00
6.547983345491e-01,7.372145680305e-02,1.011168858833e+00
6.598118074970e-01,7.297598636064e-02,1.011282269923e+00
6.648065825584e-01,7.222376582734e-02,1.011367054840e+00
6.697821107376e-01,7.146500784972e-02,1.011423355471e+00
6.747378458161e-01,7.069992654337e-02,1.011451305460e+00
6.796732444070e-01,6.992873746049e-02,1.011451030162e+00
6.845877660091e-01,6.915165755778e-02,1.011422646614e+00
6.894808730602e-01,6.836890516480e-02,1.011366263529e+00
6.943520309899e-01,6.758069995250e-02,1.011281981298e+00
6.992007082729e-01,6.678726290198e-02,1.011169892014e+00
7.040263764804e-01,6.598881627344e-02,1.011030079505e+00
7.088285103327e-01,6.518558357523e-02,1.010862619371e+00
7.136065877498e-01,6.437778953280e-02,1.010667579035e+00
7.183600899032e-01,6.356566005780e-02,1.010445017802e+00
7.230885012654e-01,6.274942221686e-02,1.010194986913e+00
7.277913096610e-01,6.192930420039e-02,1.009917529619e+00
7.324680063156e-01,6.110553529101e-02,1.009612681237e+00
7.371180859055e-01,6.027834583169e-02,1.009280469226e+00
7.417410466059e-01,5.944796719362e-02,1.008920913249e+00
7.463363901398e-01,5.861463174347e-02,1.008534025245e+00
7.509036218255e-01,5.777857281033e-02,1.008119809485e+00
7.554422506237e-01,5.694002465192e-02,1.007678262638e+00
7.599517891849e-01,5.609922242033e-02,1.007209373825e+00
7.644317538954e-01,5.525640212695e-02,1.006713124664e+00
7.688816649230e-01,5.441180060668e-02,1.006189489319e+00
7.733010462628e-01,5.356565548140e-02,1.005638434529e+00
7.776894257815e-01,5.271820512246e-02,1.005059919634e+00
7.820463352621e-01,5.186968861235e-02,1.004453896591e+00
7.863713104470e-01,5.102034570535e-02,1.003820309973e+00
7.906638910817e-01,5.017041678716e-02,1.003159096963e+00
7.949236209570e-01,4.932014283344e-02,1.002470187326e+00
7.991500479510e-01,4.846976536726e-02,1.001753503371e+00
8.033427240704e-01,4.761952641537e-02,1.001008959893e+00
8.075012054913e-01,4.676966846323e-02,1.000236464099e+00
8.116250525991e-01,4.592043440887e-02,9.994359155099e-01
8.157138300278e-01,4.507206751534e-02,9.986072058482e-01
8.197671066992e-01,4.422481136201e-02,9.977502188954e-01
8.237844558605e-01,4.337890979433e-02,9.968648303281e-01
8.277654551215e-01,4.253460687236e-02,9.959509075268e-01
8.317096864918e-01,4.169214681786e-02,9.950083093558e-01
8.356167364164e-01,4.085177395989e-02,9.940368859117e-01
8.394861958108e-01,4.001373267907e-02,9.930364782393e-01
8.433176600955e-01,3.917826735027e-02,9.920069180116e-01
8.471107292298e-01,3.834562228397e-02,9.909480271711e-01
8.508650077445e-01,3.751604166602e-02,9.898596175303e-01
8.545801047741e-01,3.668976949595e-02,9.887414903277e-01
8.582556340881e-01,3.586704952387e-02,9.875934357363e-01
8.618912141215e-01,3.504812518578e-02,9.864152323207e-01
8.654864680047e-01,3.423323953751e-02,9.852066464394e-01
8.690410235919e-01,3.342263518709e-02,9.839674315870e-01
8.725545134897e-01,3.261655422579e-02,9.826973276729e-01
8.760265750839e-01,3.181523815762e-02,9.813960602309e-01
8.794568505662e-01,3.101892782747e-02,9.800633395531e-01
8.828449869594e-01,3.022786334787e-02,9.786988597441e-01
8.861906361423e-01,2.944228402437e-02,9.773022976866e-01
8.894934548734e-01,2.866242827956e-02,9.758733119124e-01
8.927531048140e-01,2.788853357587e-02,9.744115413701e-01
8.959692525502e-01,2.712083633706e-02,9.729166040802e-01
8.991415696140e-01,2.635957186847e-02,9.713880956682e-01
9.022697325041e-01,2.560497427620e-02,9.698255877640e-01
9.053534227049e-01,2.485727638502e-02,9.682286262553e-01
9.083923267058e-01,2.411670965539e-02,9.665967293814e-01
9.113861360185e-01,2.338350409925e-02,9.649293856522e-01
9.143345471941e-01,2.265788819509e-02,9.632260515737e-01
9.172372618395e-01,2.194008880187e-02,9.614861491631e-01
9.200939866327e-01,2.123033107235e-02,9.597090632291e-01
9.229044333369e-01,2.052883836543e-02,9.578941383952e-01
9.256683188146e-01,1.983583215797e-02,9.560406758364e-01
9.283853650404e-01,1.915153195587e-02,9.541479296995e-01
9.310552991130e-01,1.847615520461e-02,9.522151031709e-01
9.336778532666e-01,1.780991719935e-02,9.502413441507e-01
9.362527648817e-01,1.715303099463e-02,9.482257404897e-01
9.387797764944e-01,1.650570731366e-02,9.461673147334e-01
9.412586358058e-01,1.586815445752e-02,9.440650183158e-01
9.436890956905e-01,1.524057821405e-02,9.419177251327e-01
9.460709142041e-01,1.462318176679e-02,9.397242244143e-01
9.484038545902e-01,1.401616560390e-02,9.374832128067e-01
9.506876852867e-01,1.341972742713e-02,9.351932855552e-01
9.529221799316e-01,1.283406206109e-02,9.328529266650e-01
9.551071173681e-01,1.225936136275e-02,9.304604978957e-01
9.572422816489e-01,1.169581413129e-02,9.280142264207e-01
9.593274620402e-01,1.114360601850e-02,9.255121909526e-01
9.613624530254e-01,1.060291943969e-02,9.229523060995e-01
9.633470543071e-01,1.007393348527e-02,9.203323046777e-01
9.652810708104e-01,9.556823833103e-03,9.176497176479e-01
9.671643126840e-01,9.051762661668e-03,9.149018512828e-01
9.689965953018e-01,8.558918564209e-03,9.120857610939e-01
9.707777392641e-01,8.078456463889e-03,9.091982219458e-01
9.725075703979e-01,7.610537530086e-03,9.062356936690e-01
9.741859197569e-01,7.155319095905e-03,9.031942813269e-01
9.758126236219e-01,6.712954577014e-03,9.000696891062e-01
9.773875234997e-01,6.283593391875e-03,8.968571665548e-01
9.789104661225e-01,5.867380883482e-03,8.935514455851e-01
9.803813034469e-01,5.464458242681e-03,8.901466662632e-01
9.817998926524e-01,5.074962433166e-03,8.866362888894e-01
9.831660961400e-01,4.699026118239e-03,8.830129892012e-01
9.844797815304e-01,4.336777589409e-03,8.792685326380e-01
9.857408216617e-01,3.988340696938e-03,8.753936224164e-01
9.869490945879e-01,3.653834782380e-03,8.713777145579e-01
9.881044835763e-01,3.333374613230e-03,8.672087908095e-01
9.892068771054e-01,3.027070319728e-03,8.628730773600e-01
9.902561688621e-01,2.735027333921e-03,8.583546929751e-01
9.912522577399e-01,2.457346331033e-03,8.536352040870e-01
9.921950478358e-01,2.194123173230e-03,8.486930555338e-01
9.930844484482e-01,1.945448855840e-03,8.435028325925e-01
9.939203740742e-01,1.711409456090e-03,8.380342902686e-01
9.947027444073e-01,1.492086084437e-03,8.322510554494e-01
9.954314843348e-01,1.287554838527e-03,8.261088595087e-01
9.961065239356e-01,1.097886759868e-03,8.195530807727e-01
9.967277984780e-01,9.231477932462e-04,8.125152448138e-01
9.972952484175e-01,7.633987489433e-04,8.049079011556e-01
9.978088193945e-01,6.186952678090e-04,7.966168770878e-01
9.982684622329e-01,4.890877892175e-04,7.874891085597e-01
9.986741329377e-01,3.746215219583e-04,7.773126183888e-01
9.990257926941e-01,2.753364180926e-04,7.657816423541e-01
9.993234078652e-01,1.912671498088e-04,7.524313373440e-01
9.995669499916e-01,1.224430893053e-04,7.365034187048e-01
9.997563957896e-01,6.888829172614e-05,7.166319656244e-01
9.998917271508e-01,3.062148116997e-05,6.899744622450e-01
9.999729311410e-01,7.656039790285e-06,6.499094901648e-01
1.000000000000e+00,-1.650726056983e-17,1.720845688169e-15
